start time;end time;cache misses;cache references;branch instructions;branch misses;cache miss rate;branch miss rate
1687082114206;1687082114306;7488913;25715100;100327122;3430522;0.29122628338991485;0.03419336597734758
1687082114525;1687082114625;3551774;13770498;43517656;2066303;0.25792632917124714;0.04748194617835115
1687082114998;1687082115098;7497252;24648890;85651873;2567119;0.30416185069591367;0.02997154539749528
1687082115349;1687082115449;1542497;6200910;35774414;831391;0.24875332814054713;0.02323982162223538
1687082115665;1687082115765;4399686;14585163;57607339;1190946;0.30165490779911064;0.020673511755160225
1687082115944;1687082116044;3983926;14329796;63852098;1360443;0.27801693757538487;0.021306159744351703
1687082116290;1687082116390;2797944;16281101;53923916;1329933;0.17185225986866612;0.024663138337356658
1687082116598;1687082116698;4472448;19508883;36996912;1474538;0.22925187464602664;0.03985570471395018
1687082116899;1687082116999;5808750;14979640;35140000;1630911;0.3877763417545415;0.046411809903244165
1687082117247;1687082117347;3400455;10980303;31345973;906508;0.3096868091891453;0.0289194404652872
1687082117671;1687082117771;5335507;11367806;28088036;1037463;0.4693523974635035;0.036936117569772414
1687082118030;1687082118130;2545347;16003759;41987210;1488674;0.15904682143738855;0.03545541606598771
1687082118337;1687082118437;8446087;23786039;93877155;2470332;0.3550858972357693;0.02631451709417483
1687082118676;1687082118776;6308589;21954975;29398189;1195674;0.2873421172194457;0.040671688994175795
1687082119016;1687082119116;3957812;22342212;34247741;2139645;0.17714503828000558;0.062475507508655825
1687082119398;1687082119498;6629195;29277002;70088062;2738429;0.22643011740068195;0.03907126152239735
1687082119748;1687082119848;5529826;19479980;50791278;1860267;0.28387226270252847;0.036625717510002403
1687082120151;1687082120251;7148696;18381172;87243169;1650442;0.38891404748293523;0.01891772179894107
1687082120533;1687082120633;8714035;25971169;72564498;2359007;0.3355272533169377;0.03250910658818311
1687082120981;1687082121081;6800795;20948288;63912474;2133297;0.32464681600711237;0.03337841373500891
1687082121418;1687082121518;8534945;25814852;82625908;2525703;0.3306214964935689;0.03056793033971863
1687082121793;1687082121893;7608428;26462597;61002063;2479038;0.2875163008377447;0.0406385928292294
1687082122126;1687082122226;8809478;30686872;60286878;2707470;0.2870764410266384;0.04490977290281975
1687082122514;1687082122614;8115303;29730964;70872936;3099638;0.2729579505057421;0.04373514312995302
1687082122919;1687082123019;8233412;27204250;79760756;2842053;0.30265168126303793;0.03563222244282639
1687082123268;1687082123368;6304559;21644261;95387065;2582131;0.2912808619337939;0.027070033028063083
1687082123661;1687082123761;12854598;31184929;141181399;3126371;0.4122054598873706;0.022144354866465092
1687082124148;1687082124248;8560935;31591423;74582829;2789453;0.27098921754806676;0.037400740055060125
1687082124630;1687082124730;6187994;21745977;75508749;2348087;0.28455810470138915;0.031096886534300813
1687082124999;1687082125099;6376555;19973027;60380415;2093757;0.31925831773020685;0.034676094889377625
1687082125333;1687082125433;3655561;8520978;36225915;1173934;0.42900721020521354;0.032405917145226004
1687082125652;1687082125752;4378816;14499233;46556967;1350893;0.30200328527722814;0.0290159150616491
1687082125986;1687082126086;5319779;16570550;35028776;1603040;0.3210381671097218;0.0457635174006651
1687082126299;1687082126399;2273410;10123128;29349861;924635;0.22457584256565757;0.03150389707126722
1687082126603;1687082126703;2816446;9686728;27581976;1053475;0.2907530798841466;0.03819432661387277
1687082126891;1687082126991;5712355;21212903;43771330;1883103;0.2692868109565202;0.04302137951942516
1687082127197;1687082127297;3630728;13528366;33088729;1131106;0.26837890104392503;0.03418402683282274
1687082127483;1687082127583;3701940;12848537;31911673;1215599;0.28812151920487133;0.038092612693793895
1687082127787;1687082127887;9112118;24307773;100094518;2641720;0.3748643695166974;0.026392254568826636
1687082128136;1687082128236;4370150;15785858;33587742;1137953;0.276839561080557;0.033880008962793626
1687082128539;1687082128639;3737953;13335278;33192030;1017655;0.28030559242934416;0.0306596191917156
1687082128836;1687082128936;6899298;28697847;52644608;2298629;0.24041169360196255;0.0436631421018464
1687082129215;1687082129315;5495710;23486279;80421233;2310369;0.233996624156598;0.028728345908349853
1687082129592;1687082129692;5102314;20225223;63845183;1850254;0.2522747956845766;0.028980322603194667
1687082129914;1687082130014;9250815;30980967;71457557;2553171;0.29859671584815284;0.035729894880117435
1687082130296;1687082130396;7489479;29330498;69041812;2147607;0.2553478294163297;0.031105889862797925
1687082130651;1687082130751;8214047;28823880;66113269;2139279;0.28497367460591705;0.03235778584780009
1687082131043;1687082131143;8023013;28093728;56880969;3288309;0.28558021918628956;0.05781035481304828
1687082131599;1687082131699;8679596;28671470;78169482;2441546;0.30272588046584287;0.031234005107005827
1687082131968;1687082132068;6695432;29309100;63460851;1905261;0.22844208795220597;0.030022619772306552
1687082132386;1687082132486;6599035;23530250;50522247;2185297;0.2804489965044995;0.0432541529675036
1687082132745;1687082132845;5947382;17941199;46340340;1631042;0.33149300668255227;0.035197022723614024
1687082133069;1687082133169;4367882;17645198;39317786;1350398;0.2475394155395706;0.0343457284191943
1687082133369;1687082133469;6469132;23056458;103242702;2913454;0.28057787540479984;0.028219466786136613
1687082133673;1687082133773;1965921;11750938;81987208;2906844;0.16729907008274572;0.035454848029463325
1687082134127;1687082134227;4399475;17698836;93060848;1628065;0.24857425652172832;0.017494628890551266
1687082134533;1687082134633;1813153;7822228;32542524;826343;0.2317949566287252;0.025392713853418375
1687082134836;1687082134936;1882240;10929468;28172064;741043;0.17221698256493362;0.0263041784939861
1687082135170;1687082135270;2446219;10946083;49956767;1430048;0.22347893762545012;0.02862571150771226
1687082135487;1687082135587;3861044;13179666;34966569;1203564;0.292954616604093;0.034420420259133805
1687082135748;1687082135848;5087537;16896867;40218286;1357944;0.3010935104123149;0.033764342916055644
1687082136027;1687082136127;3173398;12199418;39228065;1022225;0.2601269995011237;0.026058511935268792
1687082136314;1687082136414;2572832;9748357;25491146;629140;0.26392467982040463;0.02468072639809917
1687082136673;1687082136773;2944682;14104328;37942765;1144026;0.20877861036697387;0.03015136087209248
1687082136989;1687082137089;2301029;12655743;37145004;1096325;0.18181698221906054;0.029514736355930934
1687082137334;1687082137434;1885050;9437208;26911916;826643;0.1997465775894735;0.030716616386585037
1687082137664;1687082137764;9150043;26876017;95305631;2916478;0.34045383287263137;0.030601318824487925
1687082138008;1687082138108;3719895;17522050;37087456;1201341;0.21229793317562728;0.03239211123027689
1687082138486;1687082138586;1404720;19190018;38450307;1171135;0.0732005566644075;0.030458404402336763
1687082138837;1687082138937;4500309;17251893;36383475;1304233;0.26085885183730273;0.035846850802459085
1687082139135;1687082139235;5658628;17275986;43450642;2417729;0.327542983653726;0.05564311339749595
1687082139465;1687082139565;3472283;17983007;48611466;1228797;0.19308689586786015;0.025277925170987436
1687082139833;1687082139933;3022469;20332585;57653240;1129030;0.14865148725555555;0.01958311449625381
1687082140286;1687082140386;3801663;17966338;36458443;1618450;0.211599214041281;0.04439163789852463
1687082140623;1687082140723;4801718;14879931;30059597;1196529;0.3226975985305308;0.03980522426830939
1687082141071;1687082141171;6098951;16035797;32510353;1293847;0.38033351257814;0.03979799911738885
1687082141448;1687082141548;7393210;25665977;46182902;2043922;0.2880548829292569;0.04425711489503193
1687082141750;1687082141850;2622415;13108461;28749277;724240;0.20005513995884033;0.025191590035464197
1687082142044;1687082142144;3602872;12361307;31011902;962182;0.29146367774863935;0.031026216966634296
1687082142344;1687082142444;5223400;17796292;41956923;1186816;0.29351058074344927;0.028286535692810456
1687082142648;1687082142748;6935722;21691163;112732883;2529374;0.31974873823040284;0.022436878510416522
1687082142973;1687082143073;2840560;9243441;22971836;726794;0.3073054720639208;0.0316384811383818
1687082143289;1687082143389;1801235;9437119;26733440;861890;0.1908670432152016;0.032240145675229225
1687082143586;1687082143686;2710632;8289161;33258382;748657;0.327009211185547;0.022510325367000716
1687082143871;1687082143971;2217412;8868092;26970430;820562;0.2500438651290492;0.030424505653042982
1687082144156;1687082144256;2312618;9088378;29628641;953870;0.2544588264264537;0.03219418669928196
1687082144513;1687082144613;2034791;11183734;38845316;1143762;0.18194200613140477;0.029444013275628907
1687082144812;1687082144912;8336355;28314901;53481392;1861484;0.2944158271999609;0.034806199509541565
1687082145136;1687082145236;5133394;16064264;34537093;1093113;0.3195536378137212;0.031650405550924625
1687082145440;1687082145540;3483769;7407913;17441581;531698;0.4702767162627315;0.030484507109762585
1687082145869;1687082145969;3669102;7624941;18752436;583398;0.48119742828174017;0.031110518121485655
1687082146196;1687082146296;4876795;21047680;41592564;1319110;0.23170225887128654;0.031715044064126466
1687082146494;1687082146594;8069085;23501371;100301275;2870062;0.34334528823871596;0.028614411930456517
1687082146864;1687082146964;6637357;22130162;59218560;1715950;0.2999235613367855;0.028976557349587696
1687082147181;1687082147281;3454398;21814519;38123902;1349035;0.1583531591964049;0.03538554369382232
1687082147495;1687082147595;1340782;13373369;22405238;601375;0.10025760898394413;0.0268408217756937
1687082147804;1687082147904;1565510;10601435;28441695;873976;0.1476696315168654;0.03072868898987912
1687082148161;1687082148261;5711598;17784081;38718697;1215589;0.3211635169677871;0.031395400521871904
1687082148467;1687082148567;2965602;12096213;29075691;981800;0.24516780582484782;0.03376703927689973
1687082148789;1687082148889;1791305;10664126;37051512;837711;0.16797485326036096;0.022609360719206276
1687082149084;1687082149184;1872806;11651104;27470183;825678;0.16074064740989352;0.03005724424915553
1687082149467;1687082149567;6432771;17718765;43030663;1476582;0.3630484968901614;0.03431464674388122
1687082149748;1687082149848;1957403;10738484;27443366;752156;0.18227926772531391;0.027407570922604756
1687082150074;1687082150174;2251558;10496383;33253563;895726;0.21450798813267388;0.026936241388629545
1687082150410;1687082150510;7477004;24659230;112658057;2540277;0.30321319846564554;0.02254856037504712
1687082150727;1687082150827;1265390;10837299;24777171;707810;0.11676248851305109;0.02856702244174688
1687082151074;1687082151174;2520023;10774787;32093489;919175;0.2338814679120803;0.028640544504213925
1687082151368;1687082151468;3479274;13591149;39948133;1057173;0.2559955747670782;0.02646363974005994
1687082151648;1687082151748;4999244;19563641;39625441;1374659;0.25553750449622337;0.0346913236877288
1687082151943;1687082152043;1547663;9275706;26003535;764673;0.1668512348278395;0.02940650184676814
1687082152272;1687082152372;2753232;10169154;27626679;763862;0.27074346597563576;0.027649432637198268
1687082152607;1687082152707;4638299;17995072;29856175;1119321;0.25775384505269;0.03749043539569285
1687082152923;1687082153023;1879355;10564985;23719847;573786;0.17788525019202583;0.024190122305594974
1687082153235;1687082153335;967430;7678182;18835617;319802;0.12599727383383202;0.01697857840282057
1687082153525;1687082153625;1898077;12146366;22281033;365309;0.1562670678621079;0.0163955145167641
1687082153808;1687082153908;2640505;12169363;24120879;664802;0.2169797219460049;0.027561267564088356
1687082154088;1687082154188;6213225;14957009;92585407;2263429;0.41540558008623246;0.02444693038936471
1687082154462;1687082154562;3841385;8695903;26535964;715366;0.44174653282126075;0.026958357344771797
1687082154805;1687082154905;4606641;18389489;30045582;1180072;0.25050402433694596;0.03927605729188405
1687082155081;1687082155181;1042938;16039588;22768501;496904;0.06502274247942029;0.02182418596639278
1687082155411;1687082155511;972152;11869558;25374583;405095;0.08190296555271898;0.01596459732954035
1687082155861;1687082155961;3911395;21264563;34494768;1129765;0.1839395900117957;0.03275177847260779
1687082156211;1687082156311;1776523;17080700;30833431;782300;0.10400762263841645;0.025371811524964576
1687082156549;1687082156649;1429087;12607567;23156003;566725;0.11335152928396097;0.024474215174354573
1687082156936;1687082157036;1466775;12486802;23211746;564962;0.11746602532818251;0.02433948743020021
1687082157262;1687082157362;1228512;12490870;23269813;618264;0.09835279688284324;0.026569358335625647
1687082157641;1687082157741;2416566;19116282;30165465;1220417;0.12641401711901928;0.040457423745995626
1687082157986;1687082158086;6946133;26446861;101823761;2500955;0.2626448938495952;0.02456160502655171
1687082158358;1687082158458;8475027;30087532;57964899;2290393;0.28167903568827113;0.039513447612493896
1687082158847;1687082158947;5139507;23211346;57061637;1806625;0.2214221872355011;0.031660938854593326
1687082159171;1687082159271;5498961;21308111;55952916;1714272;0.2580689109419413;0.03063775979074978
1687082159491;1687082159591;7233192;29232028;61119401;2445649;0.24744064968739082;0.04001428286249075
1687082159835;1687082159935;8111581;30082102;53787234;2023986;0.2696480784487733;0.037629486580403076
1687082160181;1687082160281;7510234;30480481;64977436;2337850;0.24639486496292495;0.035979412914969436
1687082160564;1687082160664;7861619;33174189;74411216;2557064;0.236979990678898;0.03436395932570165
1687082160908;1687082161008;7599142;35119576;53957691;2593542;0.21637909295943664;0.048066215435349155
1687082161347;1687082161447;4469506;20207925;53053136;1971504;0.2211759000491144;0.037160932390499966
1687082161745;1687082161845;7207277;32618213;79641679;2685687;0.22095867115712317;0.03372212933883526
1687082162102;1687082162202;7504395;27632408;113799878;2679732;0.2715794801524355;0.023547758109195863
1687082162469;1687082162569;2520935;15965955;28951339;860006;0.157894407193306;0.029705223651313676
1687082162852;1687082162952;2082175;14117116;27376953;769060;0.14749294402624447;0.02809151186401204
1687082163194;1687082163294;2473047;16439776;37113220;970911;0.15043069929906588;0.02616078583318828
1687082163514;1687082163614;1085990;11929266;26028791;612261;0.0910357770545145;0.023522452502692116
1687082163857;1687082163957;3118918;17180863;41070167;1369900;0.18153442001138126;0.03335511150952953
1687082164180;1687082164280;2202808;15336438;22908926;642484;0.14363230888424028;0.028045138388416813
1687082164496;1687082164596;2138023;11893014;31776433;835820;0.17977133466756198;0.026303141073134296
1687082164795;1687082164895;1075119;8375075;27445323;460415;0.12837126831700016;0.016775718033997997
1687082165077;1687082165177;1488081;11683605;29472101;587653;0.12736488438285956;0.019939297846461642
1687082165415;1687082165515;527441;7070882;17089306;320245;0.07459338170259382;0.018739497086657585
1687082165722;1687082165822;1781160;9400529;20339814;512315;0.1894744434063232;0.025187791786099912
1687082166034;1687082166134;5862058;21797312;101771813;2335131;0.2689349035330595;0.022944771554772245
1687082166374;1687082166474;927806;9547874;25746086;652592;0.09717409341597931;0.025347231419952532
1687082166718;1687082166818;1519187;9102443;25488267;680723;0.1668988204595184;0.026707308111610727
1687082167079;1687082167179;2894613;8015732;18903677;547696;0.36111648942354857;0.028972987636214902
1687082167419;1687082167519;2429164;17326230;37286552;957627;0.14020153258960547;0.025682905729658242
1687082167782;1687082167882;3635641;14693239;32036865;996655;0.24743632088200565;0.03110962948465775
1687082168141;1687082168241;4060051;17952099;33936315;1234774;0.226160238978183;0.03638503473344115
1687082168462;1687082168562;666332;10035194;26799228;432431;0.06639951355200507;0.01613594988631762
1687082168854;1687082168954;1612747;9811842;27881065;510334;0.16436740420402204;0.018303963639839438
1687082169158;1687082169258;1878747;11785187;28137735;581459;0.159415968537453;0.020664740783151166
1687082169562;1687082169662;943148;8943943;32685189;460717;0.10545102981984568;0.014095589289693261
1687082169935;1687082170035;6042244;26981934;118744276;2590923;0.22393665331773474;0.02181935068600696
1687082170265;1687082170365;3375448;11969912;30408537;834928;0.28199438726032405;0.027457026294951316
1687082170600;1687082170700;1313381;7116832;19111122;428803;0.18454573608032337;0.022437353494996263
1687082170914;1687082171014;3148491;14127390;37346667;1483491;0.22286430826925568;0.039722179224186194
1687082171200;1687082171300;2205200;12377588;24154612;776689;0.17816072081248785;0.03215489447729485
1687082171504;1687082171604;1401896;9429807;21955020;542944;0.14866645733046285;0.02472983399696288
1687082171789;1687082171889;3964106;20302991;34023931;1332497;0.19524738990427568;0.03916352287453204
1687082172076;1687082172176;1693233;8469156;23598396;478083;0.19992936722384144;0.020259131171457584
1687082172355;1687082172455;1398638;6343652;23489244;509617;0.2204783616755774;0.021695759982739333
1687082172710;1687082172810;3834230;9962393;26462716;722921;0.38487038204575946;0.02731847328142735
1687082173014;1687082173114;1944706;13252900;35340307;591840;0.1467381478770684;0.016746883381629933
1687082173374;1687082173474;1545831;12637897;27255429;688063;0.12231710703133598;0.02524498880571647
1687082173705;1687082173805;5891729;20094298;105119088;2413932;0.29320402235499843;0.022963783704059534
1687082174083;1687082174183;1997355;8505504;25552791;604061;0.23483088127405502;0.023639726869757592
1687082174477;1687082174577;2202067;10499640;26585851;797367;0.20972785733606106;0.029992156354144917
1687082174771;1687082174871;1207195;6952483;24654533;712783;0.1736350883562031;0.028910829501414607
1687082175086;1687082175186;5098302;15720269;34413684;1296037;0.32431391600232795;0.03766051318423218
1687082175390;1687082175490;5180436;20524464;48483721;1461241;0.252402986017077;0.030138796483875484
1687082175710;1687082175810;7329504;22756572;60933746;2391414;0.32208295695854366;0.039246134645980896
1687082176087;1687082176187;6095250;17615643;70738141;1278106;0.3460134835838805;0.018068131024251824
1687082176570;1687082176670;10128799;32332519;71891692;2534706;0.31326971461765785;0.03525728675296723
1687082176914;1687082177014;8621126;29414759;65023194;1856829;0.29308844583768306;0.02855641019418394
1687082177270;1687082177370;9317735;27007849;121482277;1923386;0.34500100322687677;0.01583264693005384
1687082177710;1687082177810;1488406;10546749;30844427;1377787;0.1411246252281153;0.044668912150645564
1687082178106;1687082178206;8059102;20800690;53877947;1555161;0.3874439742143169;0.028864518538540454
1687082178448;1687082178548;1840977;8798292;32767256;1295187;0.20924254389374666;0.03952686791960853
1687082178787;1687082178887;4537709;12153963;40906618;1460705;0.37335221441763483;0.03570828074811758
1687082179145;1687082179245;4409523;20474276;57471416;1785792;0.2153689341689054;0.031072698817791438
1687082179488;1687082179588;4067426;16917034;49231689;1297599;0.24043375452221707;0.026356987264848867
1687082179791;1687082179891;5228497;16505835;63965035;1526635;0.316766585877055;0.02386671093043254
1687082180094;1687082180194;6360447;21431243;47591299;1730941;0.29678385896702303;0.0363709551193381
1687082180403;1687082180503;3123928;12127912;26396962;798158;0.2575816842998201;0.030236737091184962
1687082180792;1687082180892;1705932;9757737;29640168;1111894;0.17482865135635445;0.03751308022275717
1687082181235;1687082181335;1517319;9665851;32101515;969982;0.15697728011739473;0.030216081702062973
1687082181568;1687082181668;3501675;9262582;49616118;2636015;0.37804523619871866;0.053128199187207674
1687082181957;1687082182057;8571072;24886136;98831010;2350005;0.3444115229459487;0.023778012589368458
1687082182360;1687082182460;9272728;27347187;72487227;2089571;0.3390742894324012;0.0288267476420363
1687082182764;1687082182864;4776588;12760759;48836684;1122902;0.3743184868548963;0.02299300255521034
1687082183103;1687082183203;5336931;18952561;52588756;1637417;0.28159418666427194;0.03113625657925812
1687082183405;1687082183505;3433592;14618896;40916946;1303620;0.2348735499589025;0.031860149093238775
1687082183751;1687082183851;3279766;9790027;48845903;836933;0.3350109248932613;0.01713414940860035
1687082184058;1687082184158;3019095;11953459;52238541;1159703;0.25257082489679344;0.022200141462603254
1687082184427;1687082184527;7847755;24702626;75707175;1950297;0.3176890991265463;0.02576105897492543
1687082184795;1687082184895;1934005;9274821;42928298;837909;0.20852208360678876;0.019518803191312172
1687082185143;1687082185243;6766785;22571990;50366225;2090605;0.29978681542921115;0.041508074111172716
1687082185478;1687082185578;9437480;25066704;105085085;3049521;0.37649465202924165;0.02901954164094743
1687082185884;1687082185984;4880722;20271943;77663708;2446177;0.24076241729764136;0.03149704106324668
1687082186374;1687082186474;6800713;19868006;67440825;1761860;0.3422946922806446;0.026124532136135643
1687082186756;1687082186856;5189881;16598793;100184496;1875028;0.3126661679557062;0.018715750189530325
1687082187166;1687082187266;3400262;19232649;56081342;1588850;0.17679634251111223;0.028331169393200326
1687082187519;1687082187619;2656848;18012790;58038701;2016840;0.14749786124192865;0.034749916267078414
1687082187863;1687082187963;3989152;22534818;64883516;2171588;0.17702170925010355;0.03346902470575115
1687082188206;1687082188306;2134173;8341263;81220928;504020;0.25585729643100813;0.006205543477661324
1687082188608;1687082188708;3571190;10144853;79207134;731598;0.3520198863403935;0.00923651649862751
1687082188978;1687082189078;3143992;10170731;67279808;1758050;0.30912153708519086;0.026130425342474225
1687082189375;1687082189475;9972715;24291853;129299348;3113579;0.41053743409364446;0.024080392114583595
1687082189864;1687082189964;8989915;28142847;93801911;2407943;0.3194387191885739;0.02567051112636714
1687082190351;1687082190451;5592938;17277341;71685666;2174767;0.3237152059451741;0.030337543352111702
1687082190740;1687082190840;6080093;19972337;99455913;2275021;0.3044257164296797;0.02287466809540022
1687082191104;1687082191204;5737572;23216941;92399905;1999200;0.24712868073360741;0.02163638588156557
1687082191570;1687082191670;8080575;28640813;63116432;2461799;0.2821349729143513;0.039004090091784654
1687082191916;1687082192016;7602101;21079384;71154830;2692362;0.36064151590008514;0.0378380778929554
1687082192288;1687082192388;5895976;18763612;60627219;2023144;0.3142239351357297;0.03337022600360409
1687082192605;1687082192705;6880689;22575802;62109871;2013029;0.30478159757070866;0.032410774126386446
1687082192906;1687082193006;7059866;26852905;52098013;2309776;0.26290883612033783;0.044335203340672515
1687082193222;1687082193322;6731657;26967964;87950594;2494059;0.24961680459081004;0.028357500348434258
1687082193541;1687082193641;10351525;30618799;109827337;3261225;0.3380774340626489;0.02969410976431123
1687082193989;1687082194089;9381410;31019904;90504762;3250368;0.3024319482097688;0.03591377876890058
1687082194599;1687082194699;7646555;27226238;104203604;3282141;0.2808524262514711;0.03149738467778907
1687082195185;1687082195285;3081679;9906046;83362547;1242300;0.3110907217672924;0.014902375763542829
1687082195750;1687082195850;4374994;17957580;76626852;1975692;0.24362937545036692;0.025783285472826156
1687082196163;1687082196263;2795767;14244960;70955998;2039653;0.19626359077175365;0.028745321854256774
1687082196593;1687082196693;2780956;20834807;89512145;2056767;0.13347644641008674;0.02297751886070879
1687082196986;1687082197086;3910591;25147686;52275629;1953011;0.15550500352199403;0.03735987566978869
1687082197360;1687082197460;5881009;32732309;68974246;2414068;0.17966984852794834;0.03499955621116902
1687082197728;1687082197828;4264428;21482072;75538987;1444143;0.19851101886261252;0.01911784970057912
1687082198128;1687082198228;3908651;15617368;73513520;1387285;0.2502759107680628;0.018871154584898124
1687082198525;1687082198625;9633379;23735111;142679504;3003692;0.40587040018477266;0.02105202159940225
1687082199127;1687082199227;9768236;28611433;69489291;2346314;0.34141023275555615;0.03376511641196627
1687082199648;1687082199748;7842530;24261963;45536576;2279244;0.3232438364529696;0.050053038682574644
1687082200075;1687082200175;5646106;29575704;69315738;2374244;0.19090351999736;0.03425259643055376
1687082200424;1687082200524;8467578;27677273;66088433;2550510;0.30593975063945067;0.03859238121139898
1687082200835;1687082200935;7300688;24181775;68844502;2600910;0.30190868949859967;0.037779487460015325
1687082201286;1687082201386;10288342;31551491;103370968;3460331;0.3260810083428387;0.03347488242540207
1687082201863;1687082201963;8836178;21175844;121127393;1953561;0.4172763078534201;0.01612815195320847
1687082202355;1687082202455;9758556;27072810;128465795;2531806;0.3604559703998218;0.019708016441263607
1687082202957;1687082203057;11367047;30207407;79262752;2952480;0.37629999158815586;0.03724927441328305
1687082203406;1687082203506;9362873;32277629;87027407;2816633;0.290073133934342;0.032364896267678064
1687082203959;1687082204059;9481939;29603049;122320400;2866129;0.3203027836761004;0.02343132461960556
1687082204474;1687082204574;10839737;33081107;106314063;3046854;0.32767153166911855;0.028658993119282817
1687082205016;1687082205116;7506791;29852501;90614586;2374639;0.2514627166413963;0.02620592450756217
1687082205472;1687082205572;6782498;30065317;79425841;2344318;0.22559210002675176;0.02951580959652665
1687082205840;1687082205940;9520924;35297616;79461469;2668374;0.26973277742043544;0.033580728289833155
1687082206202;1687082206302;6833687;36960409;102935546;3023273;0.18489208276888927;0.029370544165569393
1687082206649;1687082206749;7706159;27563010;72676893;2355108;0.2795833619042332;0.03240518275870709
1687082207015;1687082207115;6156174;26972945;59742909;2464135;0.22823514451239937;0.04124564808185018
1687082207339;1687082207439;7085312;28502250;66734346;2143030;0.24858781324281418;0.03211284935646181
1687082207709;1687082207809;9595754;35619449;60089770;2861380;0.26939647494266405;0.04761842157159197
1687082208134;1687082208234;6625459;28553486;94592764;2224346;0.23203678177858914;0.023514969918840726
1687082208566;1687082208666;10081532;28433114;70007409;2353046;0.35457009738715217;0.03361138533208678
1687082208974;1687082209074;8362078;27735858;87945891;2110951;0.30148978985975483;0.024002838290648507
1687082209381;1687082209481;8078044;27334049;77868839;1811089;0.2955304572696127;0.02325819959894355
1687082209825;1687082209925;8808289;29724981;75430366;2017469;0.2963261439931619;0.02674611177148471
1687082210220;1687082210320;9561910;29128534;63766042;2524403;0.32826609124921974;0.03958851640815342
1687082210578;1687082210678;6315511;25860476;78669648;1796609;0.24421480099592907;0.022837384501834812
1687082210918;1687082211018;7908549;28024059;71690387;2155704;0.28220569332943524;0.030069638206863078
1687082211265;1687082211365;6026151;28314283;54071936;2522519;0.21283078225925764;0.046651168547025945
1687082211591;1687082211691;9935597;26787333;83204296;2615732;0.3709065400426388;0.031437463277136556
1687082211983;1687082212083;9346022;30748792;99701157;3388072;0.30394761524290126;0.03398227364603201
1687082212414;1687082212514;8988668;31741099;110723667;3319970;0.2831870440276816;0.029984285112233503
1687082212849;1687082212949;8875497;29268571;72565706;3079664;0.30324326390926293;0.04243966151173393
